molecule_chembl_id,std_smiles,standard_type,IC50_nM,n_mediciones,pActividad,activo,MW,LogP,HBD,HBA,TPSA,RotBonds,QED,lipinski_ok,es_pains,razon_pains
CHEMBL5183327,Nc1ccc2ncnc(Nc3cccc4c3CCCC4)c2c1,IC50,164.8,1,6.783042792638902,1,290.37,3.83,2,4,63.83,2,0.704,True,False,
CHEMBL5180325,Nc1ccc2ncnc(Nc3cccc4cc[nH]c34)c2c1,IC50,25.17,1,7.5991167844516365,1,275.32,3.44,3,4,79.62,2,0.49,True,False,
CHEMBL5199341,Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,IC50,1.6,1,8.795880017344075,1,286.34,4.11,2,4,63.83,2,0.544,True,False,
CHEMBL89940,Nc1ccc2ncnc(Nc3ccccc3)c2c1,IC50,770.0,1,6.113509274827518,1,236.28,2.96,2,4,63.83,2,0.671,True,False,
CHEMBL4213021,Nc1ccc2oc3nccc(NCc4cccc(Br)c4)c3c2c1,Ki,230.0,1,6.638272163982406,1,368.23,4.94,2,4,64.08,3,0.503,True,False,
CHEMBL4203339,Nc1ccc2oc3nccc(NCc4cccc(Cl)c4)c3c2c1,Ki,400.0,1,6.3979400086720375,1,323.78,4.83,2,4,64.08,3,0.53,True,False,
CHEMBL152905,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,IC50,0.27,1,9.568636235841012,1,371.26,4.93,2,5,63.83,2,0.49,True,False,
CHEMBL347282,Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,IC50,47.0,1,7.327902142064281,1,360.36,5.19,2,5,63.83,2,0.483,True,False,
CHEMBL357367,Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,IC50,9.4,1,8.0268721464003,1,292.37,4.17,2,5,63.83,2,0.544,True,False,
CHEMBL332882,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,IC50,5.0,1,8.301029995663981,1,336.79,4.0,3,5,92.51,3,0.492,True,False,
CHEMBL2346678,Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,IC50,22.0,1,7.6575773191777925,1,422.49,5.28,3,6,97.2,6,0.322,True,False,
CHEMBL325949,Nc1cccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)c1,IC50,7800.0,1,5.107905397309519,0,283.29,1.91,4,6,128.5,1,0.399,True,False,
CHEMBL4066951,Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,IC50,15.4,1,7.812479279163537,1,445.5,6.68,3,3,83.38,4,0.265,True,False,
CHEMBL205235,Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,IC50,42.0,1,7.376750709602099,1,444.9,5.57,2,5,73.06,5,0.311,True,False,
CHEMBL4206140,Nc1cccc(CNc2ccnc3oc4ccc(N)cc4c23)c1,Ki,940.0,1,6.026872146400301,1,304.35,3.76,3,5,90.1,3,0.501,True,False,
CHEMBL4204320,Nc1cccc(CNc2ccnc3oc4ccc([N+](=O)[O-])cc4c23)c1,Ki,3590.0,1,5.44490555142168,0,334.34,4.08,2,6,107.22,4,0.331,True,False,
CHEMBL127763,Nc1cccc(CNc2ncnc3cc(N)ncc23)c1,IC50,10000.0,1,5.0,0,266.31,1.8,3,6,102.74,3,0.625,True,False,
CHEMBL124617,Nc1cccc(Nc2ncnc3cc(N)ncc23)c1,IC50,1550.0,1,5.809668301829708,0,252.28,1.93,3,6,102.74,2,0.602,True,False,
CHEMBL1928945,Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,IC50,473.0,1,6.3251388592621876,1,436.87,5.97,2,6,82.29,7,0.347,True,False,
CHEMBL117988,Nc1cccc2c(NCc3ccccc3)ncnc12,IC50,10000.0,1,5.0,0,250.31,2.82,2,4,63.83,3,0.702,True,False,
CHEMBL333082,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,IC50,105.0,1,6.978810700930062,1,315.17,3.72,2,4,63.83,2,0.708,True,False,
CHEMBL151593,Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,IC50,2.7,1,8.568636235841012,1,371.26,4.93,2,5,63.83,2,0.49,True,False,
CHEMBL119432,Nc1cccc2ncnc(NCc3ccccc3)c12,IC50,10000.0,1,5.0,0,250.31,2.82,2,4,63.83,3,0.702,True,False,
CHEMBL333418,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,IC50,439.0,1,6.357535479757877,1,315.17,3.72,2,4,63.83,2,0.708,True,False,
CHEMBL1929305,Nc1ccccc1-c1nnc(SCc2ccccc2)o1,IC50,1510.0,1,5.82102305270683,0,283.36,3.61,1,5,64.94,4,0.585,True,False,
CHEMBL204625,Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,IC50,63.0,1,7.200659450546417,1,444.9,5.57,2,5,73.06,5,0.311,True,False,
CHEMBL1630115,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,IC50,29.0,1,7.537602002101043,1,616.1,8.65,3,6,102.16,9,0.111,False,False,
CHEMBL1630113,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,26.0,1,7.585026652029182,1,606.06,8.24,3,7,115.3,9,0.112,False,False,
CHEMBL1630114,Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,IC50,49.0,1,7.309803919971485,1,616.1,8.65,3,6,102.16,9,0.111,False,False,
CHEMBL1630116,Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,IC50,15.0,1,7.823908740944318,1,618.11,8.57,3,6,102.16,10,0.133,False,False,
CHEMBL1630111,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,2.9,1,8.537602002101043,1,580.02,7.84,3,7,115.3,8,0.157,False,False,
CHEMBL1630112,Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,IC50,2.8,1,8.552841968657779,1,596.09,8.31,3,7,102.16,8,0.153,False,False,
CHEMBL3217993,Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,IC50,33.0,1,7.481486060122112,1,540.42,6.55,3,6,102.16,7,0.203,False,False,
CHEMBL273116,Nc1ccccc1Nc1ncnc2cc(Br)ncc12,IC50,245.47,1,6.610001577392667,1,316.16,3.11,2,5,76.72,2,0.561,True,False,
CHEMBL272258,Nc1ccccc1Nc1ncnc2ccncc12,IC50,251.19,1,6.599997654072044,1,237.27,2.35,2,5,76.72,2,0.669,True,False,
CHEMBL3416636,Nc1cnc(C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cn1,IC50,372.0,1,6.429457060118102,1,502.96,5.58,2,8,98.84,5,0.303,False,False,
CHEMBL1997623,Nc1n[nH]c2cc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ccc12,Ki,251.19,1,6.599997654072044,1,411.39,5.47,4,3,95.83,3,0.36,True,False,
CHEMBL1682346,Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,Ki,1800.0,1,5.7447274948966935,0,290.33,2.45,2,4,85.41,3,0.607,True,False,
CHEMBL1986499,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,Ki,1995.26,1,5.7000005038830155,0,384.42,4.26,2,4,85.41,4,0.485,True,False,
CHEMBL1972158,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,Ki,1995.26,1,5.7000005038830155,0,366.43,4.12,2,4,85.41,4,0.501,True,False,
CHEMBL1975128,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3I)cc12,Ki,1995.26,1,5.7000005038830155,0,416.23,3.06,2,4,85.41,3,0.503,True,False,
CHEMBL1990346,Nc1n[nH]c2cccc(-c3ccc(Br)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,288.15,3.57,2,2,54.7,1,0.719,True,False,
CHEMBL1993722,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,405.39,4.29,5,4,133.13,4,0.345,True,False,
CHEMBL1985311,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(CO)ccc4F)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,391.41,4.09,5,4,116.06,4,0.36,True,False,
CHEMBL219722,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,343.39,4.46,4,3,95.83,3,0.442,True,False,
CHEMBL4160854,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4cc(Br)ccc4OC(F)(F)F)cc3)c12,IC50,5400.0,1,5.267606240177031,0,522.35,6.28,4,4,87.99,4,0.236,False,False,
CHEMBL260135,Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,Ki,1995.26,1,5.7000005038830155,0,287.33,3.27,2,4,80.48,2,0.593,True,False,
CHEMBL5203758,Nc1nc(-c2ccc(Br)cc2)cc(-c2cn(Cc3cccc(Cl)c3)c3ccccc23)n1,IC50,195.0,1,6.709965388637481,1,489.8,6.81,1,3,56.73,4,0.302,True,False,
CHEMBL122068,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,IC50,220.0,1,6.657577319177793,1,275.7,1.91,4,6,118.53,2,0.567,True,False,
CHEMBL4079829,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc(Cl)cc3)c12,IC50,8300.0,1,5.080921907623925,0,341.83,4.08,3,5,93.61,2,0.51,True,False,
CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Kd,800.0,1,6.096910013008056,1,346.35,2.33,4,8,144.06,2,0.433,True,False,
CHEMBL4060727,Nc1nc(NCCc2ccccc2)c2c(n1)[nH]c1ccc(O)cc12,Ki,640.0,1,6.193820026016112,1,319.37,3.05,4,5,99.85,4,0.463,True,False,
CHEMBL4061297,Nc1nc(NCc2ccc(Cl)cc2)c2c(n1)[nH]c1ccc(O)cc12,Ki,80.0,1,7.096910013008055,1,339.79,3.66,4,5,99.85,3,0.456,True,False,
CHEMBL4070420,Nc1nc(NCc2cccc(Cl)c2)c2c(n1)[nH]c1ccc(O)cc12,Ki,290.0,1,6.5376020021010435,1,339.79,3.66,4,5,99.85,3,0.456,True,False,
CHEMBL4069965,Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1cc(Br)c(O)cc12,Ki,370.0,1,6.431798275933005,1,384.24,3.77,4,5,99.85,3,0.431,True,False,
CHEMBL4090945,Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1cc(Cl)c(O)cc12,Ki,270.0,1,6.568636235841012,1,339.79,3.66,4,5,99.85,3,0.456,True,False,
CHEMBL3715932,Nc1nc(NCc2ccccc2)c2c(n1)[nH]c1ccc(O)cc12,Ki,700.0,1,6.154901959985743,1,305.34,3.01,4,5,99.85,3,0.466,True,False,
CHEMBL5194946,Nc1nc(Nc2ccc(COc3cccc(F)c3)cc2)c2c(n1)[nH]c1ccc(O)cc12,Ki,170.0,1,6.769551078621726,1,415.43,4.86,4,6,109.08,5,0.326,True,False,
CHEMBL519147,Nc1nc(Nc2ccc(Cl)cc2)c2cc(CCc3ccccc3)[nH]c2n1,IC50,3180.0,1,5.497572880015567,0,363.85,4.72,3,4,79.62,5,0.479,True,False,
CHEMBL483313,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(CCc3ccccc3)[nH]c2n1,IC50,1320.0,1,5.8794260687941495,0,381.84,4.86,3,4,79.62,5,0.461,True,False,
CHEMBL1095130,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,IC50,2500.0,1,5.602059991327962,0,436.71,5.97,3,4,79.62,4,0.368,True,False,
CHEMBL191003,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,Kd,10000.0,1,5.0,0,394.36,1.22,3,7,145.99,4,0.603,True,False,
CHEMBL261720,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,IC50,10000.0,1,5.0,0,425.45,1.77,4,7,140.95,4,0.464,True,False,
CHEMBL3809489,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,IC50,3900.0,1,5.4089353929735005,0,506.66,4.88,2,7,97.78,4,0.381,True,False,
CHEMBL345988,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,IC50,147.0,1,6.832682665251823,1,354.21,4.2,3,4,79.62,2,0.504,True,False,
CHEMBL484109,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccc4ccccc4c3)[nH]c2n1,IC50,4700.0,1,5.327902142064282,0,458.36,5.98,3,4,79.62,5,0.303,True,False,
CHEMBL484108,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3cccc4ccccc34)[nH]c2n1,IC50,4800.0,1,5.318758762624412,0,458.36,5.98,3,4,79.62,5,0.303,True,False,
CHEMBL485320,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,IC50,300.0,1,6.5228787452803365,1,408.3,4.83,3,4,79.62,5,0.442,True,False,
CHEMBL482489,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3Cl)[nH]c2n1,IC50,3400.0,1,5.468521082957744,0,442.75,5.48,3,4,79.62,5,0.382,True,False,
CHEMBL2335376,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,IC50,300.0,1,6.5228787452803365,1,409.29,4.23,3,5,92.51,5,0.459,True,False,
CHEMBL1956887,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(-c4ccccc4)cc3)[nH]c2n1,IC50,6160.0,1,5.210419287835574,0,470.37,6.3,3,4,79.62,5,0.282,True,False,
CHEMBL1095761,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,IC50,200.0,1,6.698970004336019,1,463.17,5.94,3,4,79.62,4,0.35,True,False,
CHEMBL502015,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc4ccccc4c3)[nH]c2n1,IC50,1240.0,1,5.906578314837764,0,444.34,5.79,3,4,79.62,4,0.328,True,False,
CHEMBL499344,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,IC50,1670.0,1,5.777283528852417,0,394.28,4.64,3,4,79.62,4,0.471,True,False,
CHEMBL499345,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,IC50,4310.0,1,5.365522729839268,0,428.72,5.29,3,4,79.62,4,0.412,True,False,
CHEMBL2337373,Nc1nc(Nc2ccccc2)c2c(n1)[nH]c1ccccc12,IC50,147.0,1,6.832682665251823,1,275.31,3.44,3,4,79.62,2,0.523,True,False,
CHEMBL4647325,Nc1nc(Nc2nnc3c4ccccc4nc(Sc4ccc(Br)cc4)n23)cs1,IC50,690.0,1,6.161150909262744,1,470.38,4.97,2,8,94.02,4,0.358,True,False,
CHEMBL1982874,Nc1nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc2n1CC1CC1,Ki,1258.93,1,5.899998417198647,0,403.49,5.21,1,4,61.14,4,0.448,True,False,
CHEMBL1970083,Nc1ncc(-c2ccncc2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,523.52,7.41,3,5,92.93,4,0.214,False,False,
CHEMBL1966514,Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,444.49,6.59,3,5,93.18,4,0.292,True,False,
CHEMBL1965570,Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,444.49,6.59,3,5,93.18,4,0.292,True,False,
CHEMBL1980297,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,501.19,1,6.299997602857745,1,488.55,5.18,4,6,118.09,6,0.263,True,False,
CHEMBL1994938,Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,Ki,199.53,1,6.699991797446186,1,482.41,4.72,2,5,85.83,7,0.295,True,False,
CHEMBL53831,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,1.5,1,8.823908740944319,1,317.15,2.51,2,6,89.61,2,0.755,True,False,
CHEMBL1951415,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,IC50,150.0,1,6.823908740944318,1,337.4,4.23,1,4,69.62,3,0.776,True,False,
CHEMBL274064,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,Ki,1258.93,1,5.899998417198647,0,338.39,2.65,2,5,81.65,3,0.767,True,False,
CHEMBL381604,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,IC50,32.0,1,7.494850021680094,1,446.87,4.36,2,7,98.84,5,0.439,True,False,
CHEMBL4104302,Nc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)c1Cl,IC50,1000.0,1,5.999999999999999,0,458.85,4.75,3,5,106.34,6,0.462,True,False,
CHEMBL4104297,Nc1nccc(Oc2ccc3c(C(=O)Nc4cccc(C(F)(F)F)c4)cccc3c2)n1,IC50,500.0,1,6.30102999566398,1,424.38,5.28,2,5,90.13,4,0.466,True,False,
CHEMBL1976220,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,439.34,5.95,3,4,80.04,3,0.369,True,False,
CHEMBL394790,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,394.89,5.84,3,4,80.04,3,0.408,True,False,
CHEMBL231209,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,378.43,5.33,3,4,80.04,3,0.451,True,False,
CHEMBL1987910,Nc1nccc2scc(-c3ccc(NC(=O)Nc4ccccc4C(F)(F)F)cc3)c12,Ki,1995.26,1,5.7000005038830155,0,428.44,6.21,3,4,80.04,3,0.363,True,False,
CHEMBL1991138,Nc1nccn2c(C3CC(CN4CCCC4)C3)nc(-c3cccc(OCc4ccccc4)c3)c12,Ki,1995.26,1,5.7000005038830155,0,453.59,5.15,1,5,68.68,7,0.419,True,False,
CHEMBL410659,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1,IC50,9600.0,1,5.017728766960431,0,460.59,5.39,1,5,72.34,5,0.381,True,False,
CHEMBL2001239,Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(-c3ccc(Cl)cc3)c2)n1,Ki,251.19,1,6.599997654072044,1,438.8,3.4,4,7,126.05,5,0.45,True,True,mannich_A(296)
CHEMBL472545,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1-c1nnc(CCN2CCOCC2)o1,IC50,30.0,1,7.522878745280337,1,507.98,3.96,2,10,124.45,9,0.344,True,False,
CHEMBL472544,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,IC50,620.0,1,6.207608310501746,1,526.0,2.52,4,9,143.73,9,0.31,True,False,
CHEMBL461114,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1,IC50,76.0,1,7.119186407719209,1,445.91,5.29,3,6,102.16,7,0.357,True,False,
CHEMBL512391,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,IC50,41.0,1,7.387216143280263,1,370.8,3.73,3,6,110.36,6,0.606,True,False,
CHEMBL461113,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,IC50,150.0,1,6.823908740944318,1,483.96,3.52,2,9,111.83,9,0.441,True,False,
CHEMBL461311,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C=O,IC50,76.0,1,7.119186407719209,1,354.8,3.85,2,6,90.13,6,0.653,True,False,
CHEMBL524457,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,IC50,30.0,1,7.522878745280337,1,444.52,4.16,2,7,97.25,6,0.434,True,False,
CHEMBL514566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,IC50,9.0,1,8.045757490560675,1,489.56,2.28,3,9,120.72,8,0.323,True,True,hzone_pipzn(79)
CHEMBL498133,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,IC50,16.0,1,7.795880017344074,1,446.49,3.01,2,8,106.48,6,0.439,True,False,
CHEMBL497863,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,IC50,52.0,1,7.2839966563652,1,458.42,3.83,3,7,106.04,7,0.221,True,False,
CHEMBL256295,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/O,IC50,12.0,1,7.920818753952375,1,377.38,3.15,3,7,114.24,5,0.28,True,False,
CHEMBL255438,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,IC50,23.0,1,7.638272163982406,1,467.51,4.89,2,7,103.24,8,0.249,True,False,
CHEMBL411903,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc1)CCN2,Ki,1995.26,1,5.7000005038830155,0,459.41,4.8,4,6,117.32,3,0.42,True,False,
CHEMBL260092,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,Ki,1995.26,1,5.7000005038830155,0,441.42,4.66,4,6,117.32,3,0.472,True,False,
CHEMBL1242199,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,IC50,751.0,1,6.124360062995831,1,313.34,3.04,2,5,89.85,2,0.759,True,False,
CHEMBL1242287,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,IC50,324.0,1,6.489454989793387,1,360.22,3.27,2,5,89.85,2,0.732,True,False,
CHEMBL1242376,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,IC50,236.0,1,6.627087997029893,1,374.24,3.66,2,5,89.85,2,0.715,True,False,
CHEMBL5775095,Nc1ncnc2c1c(-c1ccc(CNC(=O)c3cc4ccccc4[nH]3)cc1)nn2C1CCCC1,IC50,5500.0,1,5.259637310505755,0,451.53,4.6,3,5,114.51,5,0.361,True,False,
CHEMBL5927148,Nc1ncnc2c1c(-c1ccc(CNC(=O)c3cccc4cccnc34)cc1)nn2C1CCCC1,IC50,550.0,1,6.259637310505756,1,463.55,4.67,2,6,111.61,5,0.392,True,False,
CHEMBL5889356,Nc1ncnc2c1c(-c1ccc(CNC(=O)c3ccccc3F)cc1)nn2C1CCCC1,IC50,55.0,1,7.259637310505756,1,430.49,4.26,2,5,98.72,5,0.493,True,False,
CHEMBL5938548,Nc1ncnc2c1c(-c1ccc(CNC(=O)c3ccccc3OC(F)(F)F)cc1)nn2C1CCCC1,IC50,550.0,1,6.259637310505756,1,496.49,5.02,2,6,107.95,6,0.388,True,False,
CHEMBL5911130,Nc1ncnc2c1c(-c1ccc(CNC(=O)c3nc4ccccc4s3)cc1)nn2C1CCCC1,IC50,10000.0,1,5.0,0,469.57,4.73,2,7,111.61,5,0.385,True,False,
CHEMBL6012141,Nc1ncnc2c1c(-c1ccc(CNC(=O)c3nccc4ccccc34)cc1)nn2C1CCCC1,IC50,5500.0,1,5.259637310505755,0,463.55,4.67,2,6,111.61,5,0.392,True,False,
CHEMBL1241580,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,IC50,1150.0,1,5.939302159646388,0,315.76,3.16,2,5,89.85,2,0.758,True,False,
CHEMBL1241676,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,IC50,67.0,1,7.173925197299173,1,329.79,3.55,2,5,89.85,2,0.75,True,False,
CHEMBL1241769,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,IC50,9380.0,1,5.027797161620935,0,344.81,2.19,3,6,101.88,3,0.673,True,False,
CHEMBL1241858,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,IC50,2720.0,1,5.565431095965801,0,358.83,2.43,3,6,101.88,3,0.664,True,False,
CHEMBL1241770,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,IC50,2010.0,1,5.6968039425795105,0,344.81,2.04,3,6,101.88,3,0.672,True,False,
CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,IC50,1400.0,1,5.853871964321762,0,331.76,2.4,2,6,99.08,2,0.748,True,False,
CHEMBL1241678,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,IC50,1580.0,1,5.801342913045577,0,331.76,2.4,2,6,99.08,2,0.748,True,False,
CHEMBL1242566,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,IC50,2900.0,1,5.5376020021010435,0,299.31,2.65,2,5,89.85,2,0.759,True,False,
CHEMBL1242568,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,IC50,318.0,1,6.497572880015566,1,313.34,3.04,2,5,89.85,2,0.759,True,False,
CHEMBL1242750,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,IC50,775.0,1,6.110698297493689,1,341.39,3.82,2,5,89.85,2,0.692,True,False,
CHEMBL1242567,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,IC50,2900.0,1,5.5376020021010435,0,300.3,1.06,3,6,101.88,2,0.654,True,False,
CHEMBL1242749,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,IC50,2600.0,1,5.585026652029181,0,315.31,1.88,2,6,99.08,2,0.749,True,False,
CHEMBL1242657,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCNC1,IC50,8700.0,1,5.060480747381381,0,314.32,1.45,3,6,101.88,2,0.662,True,False,
