assay_chembl_id,canonical_smiles,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value,confidence_score,pValue,mol_weight
CHEMBL2390159,Cc1ncnc(Oc2ccc(OCc3ccccn3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)o1,CHEMBL2385961,,IC50,nM,5000.0,IC50,uM,5.0,9,5.301029995663981,553.0400000000003
CHEMBL680019,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCN3CCOCC3)nc21,CHEMBL48172,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,448.3540000000004
CHEMBL5358075,CC(C)Oc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N1CC(C(C)(C)O)C1,CHEMBL5401625,,IC50,nM,5000.0,IC50,nmol/L,5000.0,9,5.301029995663981,541.6340000000004
CHEMBL2427171,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc1,CHEMBL2426399,,IC50,nM,5000.0,IC50,nM,5000.0,9,5.301029995663981,428.5170000000001
CHEMBL680019,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccn3)nc21,CHEMBL326041,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,412.28000000000014
CHEMBL680019,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCO)nc21,CHEMBL111618,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,365.22000000000014
CHEMBL1116653,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,CHEMBL1080506,5.30,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,539.0110000000002
CHEMBL2390159,CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,CHEMBL2385984,5.30,IC50,nM,5000.0,IC50,uM,5.0,9,5.301029995663981,570.0210000000001
CHEMBL2390159,CCOc1cc(N)c(C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,CHEMBL2385981,5.30,IC50,nM,5000.0,IC50,uM,5.0,9,5.301029995663981,646.1629999999997
CHEMBL4427690,Cc1cnc(-c2cc(Cl)ccc2F)cc1-n1c(=O)n(CC(N)=O)c2cnccc21,CHEMBL4564126,,IC50,nM,5000.0,IC50,uM,5.0,9,5.301029995663981,411.8240000000002
CHEMBL5512286,C=CC(=O)N1[C@@H]2CC[C@H]1C[C@@H](n1nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(C)c3)c3c(C)ncnc31)C2,CHEMBL5542404,,IC50,nM,5000.0,IC50,nM,5000.0,9,5.301029995663981,533.6360000000002
CHEMBL5512286,C=CC(=O)N1[C@@H]2CC[C@H]1C[C@H](n1nc(-c3ccc(Oc4ccc5c(c4)ncn5C)c(C)c3)c3c(C)ncnc31)C2,CHEMBL5523491,,IC50,nM,5000.0,IC50,nM,5000.0,9,5.301029995663981,533.6360000000002
CHEMBL2390159,Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1nccc(-c2cccnc2)n1,CHEMBL2385992,5.30,IC50,nM,5000.0,IC50,uM,5.0,9,5.301029995663981,416.48500000000007
CHEMBL678922,COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)OC)cc1,CHEMBL142200,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,348.39800000000014
CHEMBL5256648,C=CC(=O)N1CC[C@H](n2nc(C(=O)Nc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,CHEMBL5275918,,IC50,nM,5000.0,IC50,nM,5000.0,9,5.301029995663981,437.46000000000026
CHEMBL680019,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(Cl)cc3)nc21,CHEMBL111247,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,431.71000000000015
CHEMBL680019,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCc3ccccn3)nc21,CHEMBL323699,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,426.3070000000002
CHEMBL678922,CC(COC(=O)c1ccc(-c2cc(O)cc(C(C)(C)C)c2)cc1)CC(C)(C)C,CHEMBL359136,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,382.54400000000015
CHEMBL677207,CC(C)(C)c1cc(O)cc(-c2ccc(C(=O)NCc3ccccc3)cc2)c1,CHEMBL143160,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,359.469
CHEMBL678922,CC(COC(=O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1)CC(C)(C)C,CHEMBL141884,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,402.53400000000016
CHEMBL677207,CC(C)(C)c1ccc(-c2ccc(C(=O)NCc3ccccc3)cc2)c(O)c1,CHEMBL142335,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,359.46900000000005
CHEMBL678922,COC(=O)c1ccc(-c2cccc(-c3ccccc3)c2O)cc1,CHEMBL142985,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,304.345
CHEMBL677207,COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)NCc2ccccc2)cc1,CHEMBL142499,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,403.5220000000001
CHEMBL678922,COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2O)cc1,CHEMBL357040,,IC50,nM,5000.0,IC50,uM,5.0,8,5.301029995663981,284.35499999999996
CHEMBL898017,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,CHEMBL200381,,IC50,nM,5000.0,IC50,uM,5.0,9,5.301029995663981,404.8360000000001
CHEMBL4416105,O=C(/C=C/c1ccccc1)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,CHEMBL4527132,5.30,IC50,nM,5004.0,IC50,nM,5004.0,9,5.300682698978617,552.6340000000002
CHEMBL832627,c1ccc(Cc2nc3cc(Nc4ncnc5nn6ccccc6c45)ccc3[nH]2)cc1,CHEMBL361322,5.30,IC50,nM,5010.0,IC50,uM,5.01,9,5.300162274132753,391.4380000000001
CHEMBL5325033,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)/C=C/CN1CCCCC1,CHEMBL5440872,5.30,IC50,nM,5011.87,pIC50,,5.3,9,5.300000202445417,470.9320000000004
CHEMBL3750872,CC(=O)N1N=C(c2ccc(F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL3747281,5.30,IC50,nM,5020.0,IC50,uM,5.02,9,5.29929628285498,479.46800000000025
CHEMBL4179476,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)/C=C/CN(C)C)cc2)n1,CHEMBL4216551,5.30,IC50,nM,5020.0,IC50,uM,5.02,9,5.29929628285498,552.0790000000002
CHEMBL5737559,C=CC(=O)Nc1cccc(Nc2nc3c(c(Nc4cnn(CC(C)(C)O)c4)n2)C(=O)NC3)c1,CHEMBL5774147,5.30,IC50,nM,5029.0,IC50,nM,5029.0,9,5.298518364379072,448.4870000000002
CHEMBL1805338,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,CHEMBL1270795,5.30,IC50,nM,5048.0,IC50,nM,5048.0,8,5.296880653763922,343.4410000000001
CHEMBL1827038,COc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1,CHEMBL1821897,5.29,IC50,nM,5070.0,IC50,uM,5.07,8,5.2949920406666635,463.96500000000015
CHEMBL1243977,C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,CHEMBL1242569,5.29,IC50,nM,5080.0,IC50,uM,5.08,8,5.29413628771608,325.372
CHEMBL3614855,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,CHEMBL3612564,5.29,IC50,nM,5100.0,IC50,uM,5.1,9,5.292429823902063,366.3770000000001
CHEMBL862242,CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,CHEMBL202162,5.29,IC50,nM,5100.0,IC50,uM,5.1,9,5.292429823902063,471.5090000000002
CHEMBL1908694,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CHEMBL91829,5.29,Kd,nM,5100.0,Kd,nM,5100.0,8,5.292429823902063,468.55700000000024
CHEMBL674700,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC,CHEMBL113185,5.29,IC50,nM,5100.0,IC50,nM,5100.0,8,5.292429823902063,396.4510000000002
CHEMBL2427414,CSCCCNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL2424799,5.29,IC50,nM,5100.0,IC50,uM,5.1,9,5.292429823902063,358.8980000000001
CHEMBL3744325,Cc1c(C(=O)c2coc3c2cc(O)c2ccccc23)[nH]c(-c2ccccc2)c1-c1ccccc1,CHEMBL3740492,5.29,IC50,nM,5100.0,IC50,uM,5.1,9,5.292429823902063,443.5020000000001
CHEMBL964945,COc1nc(Nc2ccc(-c3nc4ccccc4s3)c(OC)c2)c2cc[nH]c2n1,CHEMBL475351,5.29,IC50,nM,5100.0,IC50,uM,5.1,8,5.292429823902063,403.4670000000001
CHEMBL1931161,Fc1ccccc1-c1nnc(SCc2ccccc2)o1,CHEMBL1929303,5.29,IC50,nM,5110.0,IC50,uM,5.11,8,5.291579099865287,286.331
CHEMBL1831627,NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,CHEMBL1830270,5.29,IC50,nM,5110.0,IC50,uM,5.11,8,5.291579099865287,357.4820000000001
CHEMBL5537875,C=CC(=O)Nc1cc2c(Oc3ccc(NC(=O)c4c(-c5c(Cl)cccc5Cl)noc4C)cc3F)cccc2cc1OC,CHEMBL5593611,5.29,IC50,nM,5120.0,IC50,nM,5120.0,9,5.290730039024169,606.4370000000002
CHEMBL1798351,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCCO3,CHEMBL325981,5.29,IC50,nM,5128.61,pIC50,,5.29,9,5.290000325166601,396.24400000000014
CHEMBL5735981,COc1cc(OC2CCN(C)CC2(F)F)c2c(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)ncnc2c1,CHEMBL6006814,5.29,IC50,nM,5132.0,IC50,nM,5132.0,9,5.289713352297108,547.5660000000001
CHEMBL1243977,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,CHEMBL1242660,5.29,IC50,nM,5140.0,IC50,uM,5.14,8,5.289036881004724,343.3870000000001
CHEMBL3077166,COc1ccccc1NC(=O)/C=C/c1ccccc1,CHEMBL2336355,5.29,IC50,nM,5160.0,IC50,uM,5.16,9,5.287350298372789,253.30100000000002
CHEMBL1816084,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL1812559,5.29,IC50,nM,5160.0,IC50,uM,5.16,8,5.287350298372789,490.3170000000001
CHEMBL2050675,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2OC)c1,CHEMBL2047028,5.29,IC50,nM,5160.0,IC50,uM,5.16,9,5.287350298372789,423.46900000000016
CHEMBL1831700,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,CHEMBL1828867,5.29,IC50,nM,5170.0,IC50,uM,5.17,9,5.286509456906058,311.309
CHEMBL5738864,C=CC(=O)N1CC[C@H](Nc2cncc(-c3cnc(Oc4cccc(Cl)c4)nc3)c2)C1,CHEMBL6020006,5.29,IC50,nM,5180.0,IC50,nM,5180.0,9,5.285670240254767,421.8880000000002
CHEMBL1177399,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3F)C2)cc1C,CHEMBL1169856,5.29,IC50,nM,5190.0,IC50,uM,5.19,8,5.2848326421515415,327.4280000000001
CHEMBL5737421,C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4C)c(F)c3)c3c(c2F)CNC3=O)CCC1C,CHEMBL5778388,5.29,IC50,nM,5192.0,IC50,nM,5192.0,9,5.284665316207686,526.5880000000003
CHEMBL3854309,C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCOC(=O)CBr)c4cc23)c1,CHEMBL3910361,5.28,IC50,nM,5200.0,IC50,uM,5.2,9,5.2839966563652,467.2790000000002
CHEMBL3789980,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,CHEMBL1614712,5.28,IC50,nM,5200.0,IC50,uM,5.2,9,5.2839966563652,439.5630000000003
CHEMBL912344,Cc1cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)nc(C)n1,CHEMBL364623,5.28,IC50,nM,5200.0,IC50,nM,5200.0,9,5.2839966563652,373.8690000000001
CHEMBL863537,COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,CHEMBL370808,5.28,IC50,nM,5200.0,IC50,uM,5.2,9,5.2839966563652,434.4500000000001
CHEMBL4832760,COCCOc1cc2ncnc(Sc3nc[nH]n3)c2cc1OCCOC,CHEMBL4868123,5.28,IC50,nM,5210.0,IC50,uM,5.21,9,5.283162276700476,377.4260000000002
CHEMBL680027,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,CHEMBL113901,5.28,IC50,nM,5220.0,IC50,uM,5.22,8,5.282329496997738,467.9320000000002
CHEMBL944276,COc1cc2nccc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,CHEMBL472943,5.28,IC50,nM,5220.0,IC50,nM,5220.0,9,5.282329496997738,442.92200000000014
CHEMBL1909203,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CHEMBL459,5.28,IC50,nM,5228.0,IC50,uM,5.228,8,5.2816644210914925,211.21699999999998
CHEMBL676067,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,CHEMBL118205,5.28,IC50,nM,5248.07,pIC50,,5.28,8,5.280000380871155,381.41300000000007
CHEMBL674641,Nc1cc2ncnc(Nc3ccccc3N)c2cn1,CHEMBL124618,5.28,IC50,nM,5250.0,IC50,uM,5.25,8,5.279840696594043,252.28100000000003
CHEMBL3267504,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1,CHEMBL3263372,5.28,IC50,nM,5260.0,IC50,uM,5.26,9,5.279014255846261,447.6070000000002
CHEMBL1177399,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(O)cc1,CHEMBL1173667,5.28,IC50,nM,5270.0,IC50,uM,5.27,8,5.278189384787453,366.27300000000014
CHEMBL5386735,CN(C)c1ccc(/C=C/C(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4)c3c2)cc1,CHEMBL3613691,5.28,IC50,nM,5283.0,IC50,uM,5.283,9,5.27711938931306,470.9600000000001
CHEMBL4836401,COc1ccc(NC(c2ccc(OC)cc2)n2c(=O)ccc3cc(O)ccc32)cc1,CHEMBL4863109,5.28,IC50,nM,5290.0,IC50,uM,5.29,9,5.276544327964814,402.4500000000001
CHEMBL675242,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCC[C@@H](N)C3)nc21,CHEMBL368278,5.28,IC50,nM,5300.0,IC50,uM,5.3,8,5.275724130399211,385.90300000000025
CHEMBL2318907,COc1cc(/C=C2\CCC/C(=C\c3ccc(OC)c(O)c3)C2=O)cc(OC)c1,CHEMBL2316155,5.28,IC50,nM,5300.0,IC50,uM,5.3,9,5.275724130399211,380.4400000000001
CHEMBL677470,Cn1c(SSc2c(C(=O)NCc3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)NCc2ccc(C(=O)O)cc2)c2ccccc21,CHEMBL158805,5.28,IC50,nM,5300.0,IC50,uM,5.3,8,5.275724130399211,678.7920000000003
CHEMBL2034705,Nc1nn2c(=O)cc(-c3ccccc3)[nH]c2c1/N=N/c1ccc2c(c1)OCO2,CHEMBL2029700,5.28,IC50,nM,5300.0,IC50,uM,5.3,8,5.275724130399211,374.3600000000002
CHEMBL964945,Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ccnc2c1,CHEMBL474543,5.28,IC50,nM,5300.0,IC50,uM,5.3,8,5.275724130399211,387.8950000000001
CHEMBL5143776,O=C1c2ccccc2CN1C(c1nc(=O)c2ccccc2[nH]1)c1cc(F)ccc1O,CHEMBL5206476,5.28,IC50,nM,5300.0,IC50,nM,5300.0,9,5.275724130399211,401.39700000000005
CHEMBL677391,CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,CHEMBL61119,5.28,IC50,nM,5300.0,IC50,uM,5.3,8,5.275724130399211,678.792
CHEMBL674637,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL443268,5.28,IC50,nM,5310.0,IC50,uM,5.31,8,5.27490547891853,539.9990000000001
CHEMBL5537875,CCC(=O)Nc1cc2c(Oc3ccc(NC(=O)CCCc4ccc(F)cc4)cc3F)ncnc2cc1OC,CHEMBL5574213,5.28,IC50,nM,5314.0,IC50,nM,5314.0,9,5.274578449925741,520.5360000000002
CHEMBL1243977,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,CHEMBL1241486,5.27,IC50,nM,5320.0,IC50,uM,5.32,8,5.274088367704951,356.43000000000006
CHEMBL1071732,CCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,CHEMBL597304,5.27,IC50,nM,5330.0,IC50,uM,5.33,8,5.273272790973427,423.5090000000001
CHEMBL1958796,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)=N1,CHEMBL1958031,5.27,IC50,nM,5340.0,IC50,uM,5.34,9,5.272458742971444,355.8500000000001
CHEMBL5737421,C=CC(=O)N1CC(Nc2nc(Nc3ccc(N4CCOCC4C)cc3)c3c(c2F)CNC3=O)CCC1C,CHEMBL5948245,5.27,IC50,nM,5341.0,IC50,nM,5341.0,9,5.2723774220308615,508.59800000000035
CHEMBL1827038,COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(O)cc3)C2)cc1,CHEMBL1821895,5.27,IC50,nM,5350.0,IC50,uM,5.35,8,5.2716462179787715,427.52900000000017
CHEMBL1958796,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1,CHEMBL1958220,5.27,IC50,nM,5350.0,IC50,uM,5.35,9,5.2716462179787715,385.8760000000001
CHEMBL1798351,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,CHEMBL113985,5.27,IC50,nM,5370.32,pIC50,,5.27,9,5.269999835325842,522.4030000000001
CHEMBL1909203,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,CHEMBL58,5.27,IC50,nM,5385.9,IC50,uM,5.3859,8,5.268741714394869,444.4880000000002
CHEMBL944276,COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)ccnc12,CHEMBL472743,5.27,IC50,nM,5390.0,IC50,nM,5390.0,9,5.268411234813261,497.3930000000001
CHEMBL5738183,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cn2)C1,CHEMBL5818193,5.27,IC50,nM,5400.0,IC50,nM,5400.0,8,5.267606240177031,401.4300000000002
CHEMBL2343569,CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccn3)[nH]c2n1,CHEMBL2335015,5.27,IC50,nM,5400.0,IC50,uM,5.4,9,5.267606240177031,511.3990000000002
CHEMBL2208688,O=S1(=O)N=S(c2ccc(Br)cc2)c2ccncc21,CHEMBL2205030,5.27,IC50,nM,5400.0,IC50,uM,5.4,8,5.267606240177031,343.2270000000001
CHEMBL4140585,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4cc(Br)ccc4OC(F)(F)F)cc3)c12,CHEMBL4160854,5.27,IC50,nM,5400.0,IC50,uM,5.4,9,5.267606240177031,522.3500000000001
CHEMBL867749,C=CC(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,CHEMBL381541,5.27,IC50,nM,5400.0,IC50,uM,5.4,9,5.267606240177031,438.2850000000001
CHEMBL674640,NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,CHEMBL309075,5.27,IC50,nM,5400.0,IC50,uM,5.4,8,5.267606240177031,391.4050000000001
CHEMBL984177,COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,CHEMBL451523,5.27,IC50,nM,5400.0,IC50,uM,5.4,8,5.267606240177031,617.7720000000004
CHEMBL3375023,COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,CHEMBL3325471,5.27,IC50,nM,5400.0,IC50,uM,5.4,9,5.267606240177031,464.48900000000026
CHEMBL677211,O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL123045,5.27,IC50,nM,5400.0,IC50,uM,5.4,9,5.267606240177031,276.24800000000005
CHEMBL3744325,Cc1ccc(-n2cc3c(-c4c(C)[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(C)c3n2)cc1,CHEMBL3742060,5.26,IC50,nM,5430.0,IC50,uM,5.43,9,5.265200170411152,455.56500000000017
CHEMBL1958796,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1,CHEMBL1958222,5.26,IC50,nM,5460.0,IC50,uM,5.46,9,5.262807357295262,365.4580000000001
CHEMBL5245316,FC(F)(F)c1ccc(/C=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,CHEMBL4279709,5.26,IC50,nM,5480.0,IC50,uM,5.48,9,5.261219441515631,416.2550000000001
CHEMBL2446217,COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1,CHEMBL2442320,5.26,IC50,nM,5490.0,IC50,uM,5.49,9,5.260427655549908,333.74600000000004
CHEMBL5735011,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@H](n4ccnn4)C3)c3ncnc(N)c23)cc1,CHEMBL5864041,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,507.55800000000016
CHEMBL5734361,COc1ccc(Cl)cc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,CHEMBL6063948,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,476.9680000000003
CHEMBL873587,CCN(c1ccccc1)c1ncnc2cc(OC)c(OC)cc12.Cl,CHEMBL554053,5.26,IC50,nM,5500.0,IC50,uM,5.5,8,5.259637310505755,345.83
CHEMBL5735011,COCCO[C@H]1C=C[C@H](n2nc(-c3ccc(CNC(=O)c4ccccc4OC)cc3)c3c(N)ncnc32)C1,CHEMBL5770931,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,514.5860000000002
CHEMBL5734361,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1CNC(=O)c1ccccc1OC,CHEMBL5926025,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,472.5490000000002
CHEMBL5734361,COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCCC(C(=O)N(C)C)C3)c3ncnc(N)c23)cc1,CHEMBL5783525,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,527.6290000000004
CHEMBL5734361,COc1cccc(F)c1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,CHEMBL5796011,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,460.51300000000026
CHEMBL5734361,COc1ccccc1C(=O)N(C)Cc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,CHEMBL5853393,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,456.55000000000024
CHEMBL5735011,COc1ncccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,CHEMBL5788370,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,443.51100000000025
CHEMBL5734361,COc1cc(F)ccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,CHEMBL5962200,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,460.51300000000026
CHEMBL5734361,COc1c(F)cccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,CHEMBL5914586,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,460.51300000000026
CHEMBL5735011,COCCNc1ncnc2c1c(-c1ccc(CNC(=O)c3ccccc3OC)cc1)nn2[C@H]1C=C[C@H](O)C1,CHEMBL5963440,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,514.5860000000001
CHEMBL5735011,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@H](N)C3)c3ncnc(N)c23)cc1,CHEMBL5990498,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,455.52200000000016
CHEMBL5735011,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@H](NC(C)=O)C3)c3ncnc(N)c23)cc1,CHEMBL5921575,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,497.5590000000002
CHEMBL5735011,COc1ccccc1C(=O)NCc1ccc(-c2nn(C3CCCOC3)c3ncnc(N)c23)cc1,CHEMBL6030089,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,458.5220000000003
CHEMBL5734361,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@@H](OC(=O)C(C)(C)C)C3)c3ncnc(N)c23)cc1,CHEMBL6043247,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,540.6240000000003
CHEMBL5734361,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@H](O)C3)c3ncnc(N)c23)cc1,CHEMBL5966891,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,474.49600000000015
CHEMBL5734361,COc1ccccc1C(=O)NCc1ccc(-c2nn([C@H]3C=C[C@H](F)C3)c3ncnc(N)c23)cc1,CHEMBL5888373,5.26,IC50,nM,5500.0,IC50,nM,5500.0,9,5.259637310505755,458.4970000000001
