canonical_smiles,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Oc3ccc(Oc4ccccc4)cc3)n2)c1,CHEMBL5823520,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1cccc(Nc2ncc(F)c(Oc3ccc(Oc4ccccc4)cc3)n2)c1,CHEMBL5823520,,k_off,s-1,,koff,s-1,
COc1cccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H](C(=O)C=C(C)C)C3)n2)c1,CHEMBL5827561,,IC50,nM,1000.0,IC50,nM,1000.0
COc1cccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H](C(=O)C=C(C)C)C3)n2)c1,CHEMBL5827561,,kon,,,kon,M-1-s-1,
COc1cccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H](C(=O)C=C(C)C)C3)n2)c1,CHEMBL5827561,,k_off,s-1,,koff,s-1,
C=CC(=O)Nc1ccc(Nc2nc(Nc3cncc(OC)c3)ncc2C(F)(F)F)cc1,CHEMBL5893212,,IC50,nM,1000.0,IC50,nM,1000.0
C=CC(=O)Nc1ccc(Nc2nc(Nc3cncc(OC)c3)ncc2C(F)(F)F)cc1,CHEMBL5893212,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1ccc(Nc2nc(Nc3cncc(OC)c3)ncc2C(F)(F)F)cc1,CHEMBL5893212,,k_off,s-1,,koff,s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCNC(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)ncc2C)c1,CHEMBL5985220,6.26,IC50,nM,550.0,IC50,nM,550.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCNC(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)ncc2C)c1,CHEMBL5985220,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3cccc(OCCCNC(=O)CCCC(=O)NCCCOCCOCCOCCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)ncc2C)c1,CHEMBL5985220,,k_off,s-1,,koff,s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(=O)NC(C)(C)C)c1,CHEMBL5886676,5.98,IC50,nM,1050.0,IC50,nM,1050.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(=O)NC(C)(C)C)c1,CHEMBL5886676,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(=O)NC(C)(C)C)c1,CHEMBL5886676,,k_off,s-1,,koff,s-1,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2F)c1,CHEMBL5984973,6.26,IC50,nM,550.0,IC50,nM,550.0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2F)c1,CHEMBL5984973,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)nc3)ncc2F)c1,CHEMBL5984973,,k_off,s-1,,koff,s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(F)(F)F)c1,CHEMBL5862179,,IC50,nM,100.0,IC50,nM,100.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(F)(F)F)c1,CHEMBL5862179,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OC)nc3)ncc2C(F)(F)F)c1,CHEMBL5862179,,k_off,s-1,,koff,s-1,
C=CC(=O)N(C)Cc1ccc(Nc2nc(Nc3ccccc3)ncc2C)cc1,CHEMBL5836521,6.26,IC50,nM,550.0,IC50,nM,550.0
C=CC(=O)N(C)Cc1ccc(Nc2nc(Nc3ccccc3)ncc2C)cc1,CHEMBL5836521,,kon,,,kon,M-1-s-1,
C=CC(=O)N(C)Cc1ccc(Nc2nc(Nc3ccccc3)ncc2C)cc1,CHEMBL5836521,,k_off,s-1,,koff,s-1,
C=CC(=O)N(C)Cc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,CHEMBL5928380,,IC50,nM,1000.0,IC50,nM,1000.0
C=CC(=O)N(C)Cc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,CHEMBL5928380,,kon,,,kon,M-1-s-1,
C=CC(=O)N(C)Cc1cccc(Nc2nc(Nc3ccccc3)ncc2C)c1,CHEMBL5928380,,k_off,s-1,,koff,s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)NC2CC2)c1,CHEMBL5762278,6.26,IC50,nM,550.0,IC50,nM,550.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)NC2CC2)c1,CHEMBL5762278,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)NC2CC2)c1,CHEMBL5762278,,k_off,s-1,,koff,s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)Nc2ccccc2)c1,CHEMBL5874947,,IC50,nM,1000.0,IC50,nM,1000.0
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)Nc2ccccc2)c1,CHEMBL5874947,,kon,,,kon,M-1-s-1,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)ncc2C(=O)Nc2ccccc2)c1,CHEMBL5874947,,k_off,s-1,,koff,s-1,
CC(C)=CC(=O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,CHEMBL5795501,5.98,IC50,nM,1050.0,IC50,nM,1050.0
CC(C)=CC(=O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,CHEMBL5795501,,kon,,,kon,M-1-s-1,
CC(C)=CC(=O)c1cccc(Nc2nc(Nc3cccc(OC(F)(F)F)c3)ncc2F)c1,CHEMBL5795501,,k_off,s-1,,koff,s-1,
CC(C)=CC(=O)c1cccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2C)c1,CHEMBL5755010,,IC50,nM,1000.0,IC50,nM,1000.0
CC(C)=CC(=O)c1cccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2C)c1,CHEMBL5755010,,kon,,,kon,M-1-s-1,
CC(C)=CC(=O)c1cccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2C)c1,CHEMBL5755010,,k_off,s-1,,koff,s-1,
COc1cccc(Nc2ncc(C(F)(F)F)c(Nc3cccc(C(=O)C=C(C)C)c3)n2)c1,CHEMBL5779638,5.98,IC50,nM,1050.0,IC50,nM,1050.0
COc1cccc(Nc2ncc(C(F)(F)F)c(Nc3cccc(C(=O)C=C(C)C)c3)n2)c1,CHEMBL5779638,,kon,,,kon,M-1-s-1,
COc1cccc(Nc2ncc(C(F)(F)F)c(Nc3cccc(C(=O)C=C(C)C)c3)n2)c1,CHEMBL5779638,,k_off,s-1,,koff,s-1,
